,time,person_name,phone,email,company,role,application_status
368,2022-05-04T14:01:01.154928,Lacy Ramona,+15613503301,Lacy.Ramona@aol.cc,Cone Printer Corporation,District Program Planner,waiting_for_interview
369,2022-05-12T08:55:07.154948,Lacy Ramona,+15613503301,Lacy.Ramona@aol.cc,Cone Printer Corporation,District Program Planner,offer_sent
370,2022-05-27T13:51:14.154944,Lacy Ramona,+15613503301,Lacy.Ramona@aol.cc,Cone Printer Corporation,District Program Planner,hired
371,2022-04-30T13:51:44.156234,Regan Wanda,6678697919,Regan.Wanda@protonmail.net,Cone Printer Corporation,District Program Planner,applied
372,2022-05-13T12:17:00.156230,Regan Wanda,6678697919,Regan.Wanda@protonmail.net,Cone Printer Corporation,District Program Planner,waiting_for_interview
373,2022-05-18T08:50:41.156237,Regan Wanda,6678697919,Regan.Wanda@protonmail.net,Cone Printer Corporation,District Program Planner,offer_sent
374,2022-05-27T10:09:08.156240,Regan Wanda,6678697919,Regan.Wanda@protonmail.net,Cone Printer Corporation,District Program Planner,offer_rejected
375,2022-04-29T13:07:42.156829,Benita Kristi,83479330,Benita.Kristi@hotmail.io,Cone Printer Corporation,District Program Planner,applied
376,2022-04-30T09:31:09.156838,Benita Kristi,83479330,Benita.Kristi@hotmail.io,Cone Printer Corporation,District Program Planner,waiting_for_interview
377,2022-05-02T12:42:35.156835,Benita Kristi,83479330,Benita.Kristi@hotmail.io,Cone Printer Corporation,District Program Planner,offer_sent
378,2022-05-04T09:53:44.156832,Benita Kristi,83479330,Benita.Kristi@hotmail.io,Cone Printer Corporation,District Program Planner,hired
379,2022-04-29T14:58:48.157041,Chanel Laurie,7169310908,"Chanel.Laurie@hotmail,net",Cone Printer Corporation,District Program Planner,applied
380,2022-05-01T12:42:58.157035,Chanel Laurie,7169310908,"Chanel.Laurie@hotmail,net",Cone Printer Corporation,District Program Planner,waiting_for_interview
381,2022-05-09T08:11:45.157032,Chanel Laurie,7169310908,"Chanel.Laurie@hotmail,net",Cone Printer Corporation,District Program Planner,offer_sent
382,2022-05-22T09:42:59.157038,Chanel Laurie,7169310908,"Chanel.Laurie@hotmail,net",Cone Printer Corporation,District Program Planner,hired
383,2022-05-07T14:08:26.147188,Rhonda Goldie,+16606273823,Rhonda.Goldie@sbcglobal.cc,Cone Printer Corporation,Lead Accountability Agent,applied
384,2022-05-16T13:32:28.147167,Rhonda Goldie,+16606273823,Rhonda.Goldie@sbcglobal.cc,Cone Printer Corporation,Lead Accountability Agent,waiting_for_interview
385,2022-05-23T11:53:27.147178,Rhonda Goldie,+16606273823,Rhonda.Goldie@sbcglobal.cc,Cone Printer Corporation,Lead Accountability Agent,disqualified
386,2022-04-29T08:29:40.154475,Zali Brittney,0017767230829,Zali.Brittney@aol.cc,Cone Printer Corporation,Lead Accountability Agent,applied
387,2022-05-21T09:07:09.154471,Zali Brittney,0017767230829,Zali.Brittney@aol.cc,Cone Printer Corporation,Lead Accountability Agent,waiting_for_interview
388,2022-05-18T12:03:16.155751,Kylee Mariam,6024986434,Kylee.Mariam@gmail.io,Cone Printer Corporation,Lead Accountability Agent,applied
389,2022-05-05T11:36:34.155862,Ria Ally,+12879762738,Ria.Ally@sbcglobal.net,Cone Printer Corporation,Lead Accountability Agent,applied
390,2022-05-10T08:39:50.147206,Judy Griselda,2499387711,Judy.Griselda@gmail.biz,Cone Printer Corporation,Future Paradigm Orchestrator,applied
391,2022-04-28T11:15:20.148157,Garnet Sienna,+126788742329,Garnet.Sienna@aol.cc,Cone Printer Corporation,Future Paradigm Orchestrator,applied
392,2022-05-13T12:05:12.148146,Garnet Sienna,+126788742329,Garnet.Sienna@aol.cc,Cone Printer Corporation,Future Paradigm Orchestrator,waiting_for_interview
393,2022-05-16T12:29:32.148184,Garnet Sienna,+126788742329,Garnet.Sienna@aol.cc,Cone Printer Corporation,Future Paradigm Orchestrator,offer_sent
394,2022-05-19T12:27:15.148174,Garnet Sienna,+126788742329,Garnet.Sienna@aol.cc,Cone Printer Corporation,Future Paradigm Orchestrator,offer_rejected
395,2022-05-01T11:01:40.151189,Nala Doris,9241212300,Nala.Doris@sbcglobal.cc,Cone Printer Corporation,Future Paradigm Orchestrator,applied
396,2022-05-14T10:08:10.151200,Nala Doris,9241212300,Nala.Doris@sbcglobal.cc,Cone Printer Corporation,Future Paradigm Orchestrator,waiting_for_interview
397,2022-05-22T11:02:20.151210,Nala Doris,9241212300,Nala.Doris@sbcglobal.cc,Cone Printer Corporation,Future Paradigm Orchestrator,disqualified
398,2022-04-30T09:51:58.153537,Mathilde Tamera,4795272019,Mathilde.Tamera@hotmailcc,Cone Printer Corporation,Future Paradigm Orchestrator,applied
399,2022-05-22T13:17:31.153541,Mathilde Tamera,4795272019,Mathilde.Tamera@hotmailcc,Cone Printer Corporation,Future Paradigm Orchestrator,waiting_for_interview
400,2022-05-23T08:07:11.153512,Mathilde Tamera,4795272019,Mathilde.Tamera@hotmailcc,Cone Printer Corporation,Future Paradigm Orchestrator,disqualified
401,2022-05-13T08:07:53.153768,Louisa Krystal,0019401029470,Louisa.Krystal@msn.cc,Cone Printer Corporation,Future Paradigm Orchestrator,applied
402,2022-05-27T09:23:05.153771,Louisa Krystal,0019401029470,Louisa.Krystal@msn.cc,Cone Printer Corporation,Future Paradigm Orchestrator,disqualified
403,2022-05-10T12:32:19.154003,Macy Jenessa,5098823616,Macy.Jenessa@protonmail.cc,Cone Printer Corporation,Future Paradigm Orchestrator,applied
404,2022-05-14T09:27:30.154010,Macy Jenessa,5098823616,Macy.Jenessa@protonmail.cc,Cone Printer Corporation,Future Paradigm Orchestrator,waiting_for_interview
405,2022-05-15T14:46:35.154006,Macy Jenessa,5098823616,Macy.Jenessa@protonmail.cc,Cone Printer Corporation,Future Paradigm Orchestrator,offer_sent
406,2022-05-18T10:21:25.153999,Macy Jenessa,5098823616,Macy.Jenessa@protonmail.cc,Cone Printer Corporation,Future Paradigm Orchestrator,hired
407,2022-04-30T08:03:47.154462,Merissa Evita,+18016571468,Merissa.Evita@gmail.cc,Cone Printer Corporation,Future Paradigm Orchestrator,applied
408,2022-05-06T12:08:07.154459,Merissa Evita,+18016571468,Merissa.Evita@gmail.cc,Cone Printer Corporation,Future Paradigm Orchestrator,waiting_for_interview
409,2022-05-15T12:00:38.154465,Merissa Evita,+18016571468,Merissa.Evita@gmail.cc,Cone Printer Corporation,Future Paradigm Orchestrator,disqualified
410,2022-05-05T13:05:58.154835,Jasmin Selma,11865519732,Jasmin.Selma@msn.net,Cone Printer Corporation,Future Paradigm Orchestrator,applied
411,2022-05-15T08:09:43.154838,Jasmin Selma,11865519732,Jasmin.Selma@msn.net,Cone Printer Corporation,Future Paradigm Orchestrator,waiting_for_interview
412,2022-05-19T08:00:14.154831,Jasmin Selma,11865519732,Jasmin.Selma@msn.net,Cone Printer Corporation,Future Paradigm Orchestrator,offer_sent
413,2022-05-23T09:35:12.154841,Jasmin Selma,11865519732,Jasmin.Selma@msn.net,Cone Printer Corporation,Future Paradigm Orchestrator,hired
414,2022-05-19T14:58:42.156687,Maryjane Leonie,0016872740783,Maryjane.Leonie@aol.cc,Cone Printer Corporation,Future Paradigm Orchestrator,applied
415,2022-05-20T13:17:56.156681,Maryjane Leonie,0016872740783,Maryjane.Leonie@aol.cc,Cone Printer Corporation,Future Paradigm Orchestrator,waiting_for_interview
416,2022-05-22T09:20:49.156678,Maryjane Leonie,0016872740783,Maryjane.Leonie@aol.cc,Cone Printer Corporation,Future Paradigm Orchestrator,offer_sent
417,2022-05-26T12:59:55.156684,Maryjane Leonie,0016872740783,Maryjane.Leonie@aol.cc,Cone Printer Corporation,Future Paradigm Orchestrator,hired
418,2022-05-01T13:27:04.147232,Willa Valerie,5664174714,Willa.Valerie@aol.net,Cone Printer Corporation,Customer Brand Analyst,applied
419,2022-05-11T14:27:27.147253,Willa Valerie,5664174714,Willa.Valerie@aol.net,Cone Printer Corporation,Customer Brand Analyst,waiting_for_interview
420,2022-05-14T11:43:29.147244,Willa Valerie,5664174714,Willa.Valerie@aol.net,Cone Printer Corporation,Customer Brand Analyst,disqualified
421,2022-04-29T09:31:32.148953,Ainsleigh Tasmin,99795242,Ainsleigh.Tasmin@sbcglobal.biz,Cone Printer Corporation,Customer Brand Analyst,applied
422,2022-05-17T12:16:53.148940,Ainsleigh Tasmin,99795242,Ainsleigh.Tasmin@sbcglobal.biz,Cone Printer Corporation,Customer Brand Analyst,waiting_for_interview
423,2022-05-19T10:18:07.148962,Ainsleigh Tasmin,99795242,Ainsleigh.Tasmin@sbcglobal.biz,Cone Printer Corporation,Customer Brand Analyst,offer_sent
424,2022-04-28T13:19:25.150282,Sonya Wendy,+12120622376,Sonya.Wendy@sbcglobal.com,Cone Printer Corporation,Customer Brand Analyst,applied
425,2022-04-29T13:05:51.150958,Jenny Dympna,0015232501613,Jenny.Dympna@gmail.io,Cone Printer Corporation,Customer Brand Analyst,applied
426,2022-05-09T12:02:52.150983,Jenny Dympna,0015232501613,Jenny.Dympna@gmail.io,Cone Printer Corporation,Customer Brand Analyst,waiting_for_interview
427,2022-05-24T08:22:38.150973,Jenny Dympna,0015232501613,Jenny.Dympna@gmail.io,Cone Printer Corporation,Customer Brand Analyst,offer_sent
428,2022-05-24T14:04:54.150993,Jenny Dympna,0015232501613,Jenny.Dympna@gmail.io,Cone Printer Corporation,Customer Brand Analyst,hired
429,2022-05-07T10:26:12.151283,Destinee Liberty,00181269856186,Destinee.Liberty@msncom,Cone Printer Corporation,Customer Brand Analyst,applied
430,2022-05-04T09:36:27.154896,Aliyah Debbie,9543806424,Aliyah.Debbie@hotmail.net,Cone Printer Corporation,Customer Brand Analyst,applied
431,2022-05-22T12:25:30.154899,Aliyah Debbie,9543806424,Aliyah.Debbie@hotmail.net,Cone Printer Corporation,Customer Brand Analyst,waiting_for_interview
432,2022-05-25T12:25:19.154902,Aliyah Debbie,9543806424,Aliyah.Debbie@hotmail.net,Cone Printer Corporation,Customer Brand Analyst,offer_sent
433,2022-05-05T12:27:23.147283,Farah Rosetta,9848433858,Farah.Rosetta@msn.com,Cone Printer Corporation,Forward Paradigm Manager,applied
434,2022-05-01T08:41:54.151852,Ivy Isabel,2221726304,Ivy.Isabel@sbcglobal.cc,Cone Printer Corporation,Forward Paradigm Manager,applied
435,2022-05-11T14:02:26.151823,Ivy Isabel,2221726304,Ivy.Isabel@sbcglobal.cc,Cone Printer Corporation,Forward Paradigm Manager,waiting_for_interview
436,2022-05-16T12:25:38.151833,Ivy Isabel,2221726304,Ivy.Isabel@sbcglobal.cc,Cone Printer Corporation,Forward Paradigm Manager,offer_sent
437,2022-05-18T13:12:19.151843,Ivy Isabel,2221726304,Ivy.Isabel@sbcglobal.cc,Cone Printer Corporation,Forward Paradigm Manager,hired
438,2022-05-19T10:48:57.153227,Alanna Amaya,3995878717,"Alanna.Amaya@msn,biz",Cone Printer Corporation,Forward Paradigm Manager,applied
439,2022-05-25T10:20:48.153238,Alanna Amaya,3995878717,"Alanna.Amaya@msn,biz",Cone Printer Corporation,Forward Paradigm Manager,waiting_for_interview
440,2022-04-28T10:35:15.154327,Nieve Selina,64930137,Nieve.Selina@gmail.net,Cone Printer Corporation,Forward Paradigm Manager,applied
441,2022-05-14T10:29:03.154337,Nieve Selina,64930137,Nieve.Selina@gmail.net,Cone Printer Corporation,Forward Paradigm Manager,waiting_for_interview
442,2022-05-17T08:30:08.154331,Nieve Selina,64930137,Nieve.Selina@gmail.net,Cone Printer Corporation,Forward Paradigm Manager,offer_sent
443,2022-05-26T11:42:13.154334,Nieve Selina,64930137,Nieve.Selina@gmail.net,Cone Printer Corporation,Forward Paradigm Manager,offer_rejected
444,2022-04-27T11:25:07.155360,Nora Jessica,3760499114,Nora.Jessica@gmail.com,Cone Printer Corporation,Forward Paradigm Manager,applied
445,2022-04-27T13:44:13.155363,Nora Jessica,3760499114,Nora.Jessica@gmail.com,Cone Printer Corporation,Forward Paradigm Manager,waiting_for_interview
446,2022-05-01T12:25:02.155356,Nora Jessica,3760499114,Nora.Jessica@gmail.com,Cone Printer Corporation,Forward Paradigm Manager,disqualified
447,2022-05-03T10:58:33.147523,Erin Teri,3120206670,Erin.Teri@protonmail.io,Cone Printer Corporation,Principal Branding Strategist,applied
448,2022-05-05T10:47:42.147513,Erin Teri,3120206670,Erin.Teri@protonmail.io,Cone Printer Corporation,Principal Branding Strategist,waiting_for_interview
449,2022-05-22T10:40:37.147499,Erin Teri,3120206670,Erin.Teri@protonmail.io,Cone Printer Corporation,Principal Branding Strategist,offer_sent
450,2022-05-04T14:54:11.149446,Anusha Aubreanna,0016359257726,Anusha.Aubreanna@sbcglobal.io,Cone Printer Corporation,Principal Branding Strategist,applied
451,2022-05-08T14:44:45.149434,Anusha Aubreanna,0016359257726,Anusha.Aubreanna@sbcglobal.io,Cone Printer Corporation,Principal Branding Strategist,waiting_for_interview
452,2022-05-11T13:53:23.149456,Anusha Aubreanna,0016359257726,Anusha.Aubreanna@sbcglobal.io,Cone Printer Corporation,Principal Branding Strategist,offer_sent
453,2022-05-04T12:45:49.151760,Irina Aniya,3993090936,Irina.Aniya@att.io,Cone Printer Corporation,Principal Branding Strategist,applied
454,2022-05-12T13:14:21.151739,Irina Aniya,3993090936,Irina.Aniya@att.io,Cone Printer Corporation,Principal Branding Strategist,waiting_for_interview
455,2022-05-21T09:16:08.151750,Irina Aniya,3993090936,Irina.Aniya@att.io,Cone Printer Corporation,Principal Branding Strategist,offer_sent
456,2022-04-29T12:28:16.152254,Adelia Meagan,5090852994,Adelia.Meagan@msn.net,Cone Printer Corporation,Principal Branding Strategist,applied
457,2022-05-02T10:32:32.152273,Adelia Meagan,5090852994,Adelia.Meagan@msn.net,Cone Printer Corporation,Principal Branding Strategist,waiting_for_interview
458,2022-05-07T13:03:34.152244,Adelia Meagan,5090852994,Adelia.Meagan@msn.net,Cone Printer Corporation,Principal Branding Strategist,offer_sent
459,2022-05-10T11:32:23.152264,Adelia Meagan,5090852994,Adelia.Meagan@msn.net,Cone Printer Corporation,Principal Branding Strategist,hired
460,2022-05-14T10:06:03.153271,Gia Brea,3903568738,Gia.Brea@aol.cc,Cone Printer Corporation,Principal Branding Strategist,applied
461,2022-05-21T09:57:47.153281,Gia Brea,3903568738,Gia.Brea@aol.cc,Cone Printer Corporation,Principal Branding Strategist,waiting_for_interview
462,2022-05-23T12:17:31.153291,Gia Brea,3903568738,Gia.Brea@aol.cc,Cone Printer Corporation,Principal Branding Strategist,offer_sent
463,2022-05-24T13:09:01.153260,Gia Brea,3903568738,Gia.Brea@aol.cc,Cone Printer Corporation,Principal Branding Strategist,hired
464,2022-05-09T10:41:41.154315,Fatima Mira,00143345686,Fatima.Mira@att.io,Cone Printer Corporation,Principal Branding Strategist,applied
465,2022-05-19T08:46:57.154311,Fatima Mira,00143345686,Fatima.Mira@att.io,Cone Printer Corporation,Principal Branding Strategist,waiting_for_interview
466,2022-05-12T09:04:50.154495,Stephanie Evaline,0013877448096,Stephanie.Evaline@aol.net,Cone Printer Corporation,Principal Branding Strategist,applied
467,2022-04-27T12:58:21.155249,Hayley Jennifer,0015862668644,Hayley.Jennifer@protonmail.com,Cone Printer Corporation,Principal Branding Strategist,applied
468,2022-05-18T08:48:53.155242,Hayley Jennifer,0015862668644,Hayley.Jennifer@protonmail.com,Cone Printer Corporation,Principal Branding Strategist,waiting_for_interview
469,2022-05-19T08:01:14.155245,Hayley Jennifer,0015862668644,Hayley.Jennifer@protonmail.com,Cone Printer Corporation,Principal Branding Strategist,offer_sent
470,2022-05-22T13:03:50.155252,Hayley Jennifer,0015862668644,Hayley.Jennifer@protonmail.com,Cone Printer Corporation,Principal Branding Strategist,hired
471,2022-05-09T08:18:59.156326,Bristol Regan,5749338216,Bristol.Regan@sbcglobal.net,Cone Printer Corporation,Principal Branding Strategist,applied
472,2022-05-20T08:27:40.156323,Bristol Regan,5749338216,Bristol.Regan@sbcglobal.net,Cone Printer Corporation,Principal Branding Strategist,waiting_for_interview
473,2022-05-07T09:56:08.156964,Lucille Lori,8417592438,Lucille.Lori@att.cc,Cone Printer Corporation,Principal Branding Strategist,applied
474,2022-05-14T09:14:41.156971,Lucille Lori,8417592438,Lucille.Lori@att.cc,Cone Printer Corporation,Principal Branding Strategist,waiting_for_interview
475,2022-05-14T13:23:48.156967,Lucille Lori,8417592438,Lucille.Lori@att.cc,Cone Printer Corporation,Principal Branding Strategist,offer_sent
476,2022-05-21T10:37:48.156974,Lucille Lori,8417592438,Lucille.Lori@att.cc,Cone Printer Corporation,Principal Branding Strategist,hired
477,2022-05-02T11:47:50.147565,Janae Kira,279972359,"Janae.Kira@gmail,cc",Cone Printer Corporation,Interactive Mobility Engineer,applied
478,2022-05-15T10:26:43.147555,Janae Kira,279972359,"Janae.Kira@gmail,cc",Cone Printer Corporation,Interactive Mobility Engineer,waiting_for_interview
479,2022-05-19T10:19:11.147545,Janae Kira,279972359,"Janae.Kira@gmail,cc",Cone Printer Corporation,Interactive Mobility Engineer,disqualified
480,2022-05-10T11:44:37.150730,Cheryl Riley,1859607181,Cheryl.Riley@aol.biz,Cone Printer Corporation,Interactive Mobility Engineer,applied
481,2022-05-05T08:24:09.151363,Jayda Jaelynn,3194379610,Jayda.Jaelynn@att.biz,Cone Printer Corporation,Interactive Mobility Engineer,applied
482,2022-04-28T09:07:41.152295,Noelle Reyna,2951566643,Noelle.Reyna@sbcglobal.net,Cone Printer Corporation,Interactive Mobility Engineer,applied
483,2022-05-03T14:21:57.153604,Claris Talitha,0012143780889,Claris.Talitha@aol.cc,Cone Printer Corporation,Interactive Mobility Engineer,applied
484,2022-05-11T10:08:13.153597,Claris Talitha,0012143780889,Claris.Talitha@aol.cc,Cone Printer Corporation,Interactive Mobility Engineer,waiting_for_interview
485,2022-05-27T14:59:55.153601,Claris Talitha,0012143780889,Claris.Talitha@aol.cc,Cone Printer Corporation,Interactive Mobility Engineer,disqualified
486,2022-05-06T10:15:54.154092,Brenna Steph,0013404789724,Brenna.Steph@gmail.com,Cone Printer Corporation,Interactive Mobility Engineer,applied
487,2022-05-15T08:25:51.154088,Brenna Steph,0013404789724,Brenna.Steph@gmail.com,Cone Printer Corporation,Interactive Mobility Engineer,waiting_for_interview
488,2022-05-13T10:29:39.154910,Jenna Jazlyn,4452472807,Jenna.Jazlyn@msn.cc,Cone Printer Corporation,Interactive Mobility Engineer,applied
489,2022-05-15T14:27:12.154914,Jenna Jazlyn,4452472807,Jenna.Jazlyn@msn.cc,Cone Printer Corporation,Interactive Mobility Engineer,waiting_for_interview
490,2022-05-19T14:54:12.154918,Jenna Jazlyn,4452472807,Jenna.Jazlyn@msn.cc,Cone Printer Corporation,Interactive Mobility Engineer,offer_sent
491,2022-05-22T13:19:45.154921,Jenna Jazlyn,4452472807,Jenna.Jazlyn@msn.cc,Cone Printer Corporation,Interactive Mobility Engineer,offer_rejected
492,2022-05-11T09:43:42.155451,Cecilia Naomi,11952012621,Cecilia.Naomi@gmail.cc,Cone Printer Corporation,Interactive Mobility Engineer,applied
493,2022-05-13T11:04:53.155448,Cecilia Naomi,11952012621,Cecilia.Naomi@gmail.cc,Cone Printer Corporation,Interactive Mobility Engineer,waiting_for_interview
494,2022-05-06T09:45:17.155872,Kirstin Missie,4373670727,"Kirstin.Missie@aol,net",Cone Printer Corporation,Interactive Mobility Engineer,applied
495,2022-05-14T11:23:25.155879,Kirstin Missie,4373670727,"Kirstin.Missie@aol,net",Cone Printer Corporation,Interactive Mobility Engineer,waiting_for_interview
496,2022-05-20T10:48:30.155869,Kirstin Missie,4373670727,"Kirstin.Missie@aol,net",Cone Printer Corporation,Interactive Mobility Engineer,offer_sent
497,2022-05-20T14:24:08.155875,Kirstin Missie,4373670727,"Kirstin.Missie@aol,net",Cone Printer Corporation,Interactive Mobility Engineer,hired
498,2022-05-01T11:35:52.156388,Rachelle Nyla,+17904735659,Rachelle.Nyla@att.biz,Cone Printer Corporation,Interactive Mobility Engineer,applied
499,2022-05-03T11:59:01.156394,Rachelle Nyla,+17904735659,Rachelle.Nyla@att.biz,Cone Printer Corporation,Interactive Mobility Engineer,waiting_for_interview
500,2022-05-10T08:37:19.156397,Rachelle Nyla,+17904735659,Rachelle.Nyla@att.biz,Cone Printer Corporation,Interactive Mobility Engineer,offer_sent
501,2022-05-13T10:54:18.156391,Rachelle Nyla,+17904735659,Rachelle.Nyla@att.biz,Cone Printer Corporation,Interactive Mobility Engineer,offer_rejected
502,2022-05-24T09:44:12.156600,Mariela Thomasina,5713467785,Mariela.Thomasina@sbcglobal.com,Cone Printer Corporation,Interactive Mobility Engineer,applied
503,2022-05-09T14:00:51.147587,Zena Susan,5222186724,Zena.Susan@protonmail.com,Cone Printer Corporation,Dynamic Markets Analyst,applied
504,2022-05-11T13:43:40.147598,Zena Susan,5222186724,Zena.Susan@protonmail.com,Cone Printer Corporation,Dynamic Markets Analyst,waiting_for_interview
505,2022-04-28T11:49:43.150210,Geraldine Jayne,4836708771,"Geraldine.Jayne@gmail,cc",Cone Printer Corporation,Dynamic Markets Analyst,applied
506,2022-05-20T13:49:00.150198,Geraldine Jayne,4836708771,"Geraldine.Jayne@gmail,cc",Cone Printer Corporation,Dynamic Markets Analyst,disqualified
507,2022-04-30T11:38:27.151668,Dani Logan,3950107584,Dani.Logan@gmailio,Cone Printer Corporation,Dynamic Markets Analyst,applied
508,2022-05-15T14:47:05.151648,Dani Logan,3950107584,Dani.Logan@gmailio,Cone Printer Corporation,Dynamic Markets Analyst,waiting_for_interview
509,2022-05-23T08:12:24.151658,Dani Logan,3950107584,Dani.Logan@gmailio,Cone Printer Corporation,Dynamic Markets Analyst,offer_sent
510,2022-05-26T13:37:43.151638,Dani Logan,3950107584,Dani.Logan@gmailio,Cone Printer Corporation,Dynamic Markets Analyst,offer_rejected
511,2022-05-09T10:26:52.153580,Fanny Rae,4074959466,Fanny.Rae@hotmail.biz,Cone Printer Corporation,Dynamic Markets Analyst,applied
512,2022-05-13T08:56:35.153577,Fanny Rae,4074959466,Fanny.Rae@hotmail.biz,Cone Printer Corporation,Dynamic Markets Analyst,waiting_for_interview
513,2022-05-23T10:19:29.153570,Fanny Rae,4074959466,Fanny.Rae@hotmail.biz,Cone Printer Corporation,Dynamic Markets Analyst,offer_sent
514,2022-05-27T13:33:09.153574,Fanny Rae,4074959466,Fanny.Rae@hotmail.biz,Cone Printer Corporation,Dynamic Markets Analyst,hired
515,2022-05-08T09:27:53.153693,Clarissa Meredith,3095442614,"Clarissa.Meredith@hotmail,net",Cone Printer Corporation,Dynamic Markets Analyst,applied
516,2022-04-30T08:40:56.153844,Oprah Connie,0017789842,Oprah.Connie@gmail.biz,Cone Printer Corporation,Dynamic Markets Analyst,applied
517,2022-05-02T11:39:58.153847,Oprah Connie,0017789842,Oprah.Connie@gmail.biz,Cone Printer Corporation,Dynamic Markets Analyst,waiting_for_interview
518,2022-05-12T12:54:52.153841,Oprah Connie,0017789842,Oprah.Connie@gmail.biz,Cone Printer Corporation,Dynamic Markets Analyst,offer_sent
519,2022-05-26T09:51:45.153851,Oprah Connie,0017789842,Oprah.Connie@gmail.biz,Cone Printer Corporation,Dynamic Markets Analyst,hired
520,2022-04-27T08:20:07.153974,Georgia Agatha,0013697238836,Georgia.Agatha@gmail.cc,Cone Printer Corporation,Dynamic Markets Analyst,applied
521,2022-05-18T10:58:52.153979,Georgia Agatha,0013697238836,Georgia.Agatha@gmail.cc,Cone Printer Corporation,Dynamic Markets Analyst,waiting_for_interview
522,2022-05-27T13:48:52.154552,Irene Kaliyah,0015277844329,Irene.Kaliyah@protonmail.io,Cone Printer Corporation,Dynamic Markets Analyst,applied
523,2022-05-11T11:05:08.154953,Esmay Elvira,58081011,Esmay.Elvira@hotmail.net,Cone Printer Corporation,Dynamic Markets Analyst,applied
524,2022-05-01T12:52:32.155296,Pollyanna Felicia,1820481892,Pollyanna.Felicia@msn.net,Cone Printer Corporation,Dynamic Markets Analyst,applied
525,2022-05-08T09:09:00.155303,Pollyanna Felicia,1820481892,Pollyanna.Felicia@msn.net,Cone Printer Corporation,Dynamic Markets Analyst,waiting_for_interview
526,2022-05-19T10:31:38.155293,Pollyanna Felicia,1820481892,Pollyanna.Felicia@msn.net,Cone Printer Corporation,Dynamic Markets Analyst,offer_sent
527,2022-05-26T13:03:55.155300,Pollyanna Felicia,1820481892,Pollyanna.Felicia@msn.net,Cone Printer Corporation,Dynamic Markets Analyst,hired
528,2022-05-07T14:06:48.155573,Azariah Margarita,8529999680,Azariah.Margarita@sbcglobal.biz,Cone Printer Corporation,Dynamic Markets Analyst,applied
529,2022-05-02T10:47:11.156419,Shea Tanika,+14321794795,Shea.Tanika@msn.cc,Cone Printer Corporation,Dynamic Markets Analyst,applied
530,2022-05-23T13:31:31.156412,Shea Tanika,+14321794795,Shea.Tanika@msn.cc,Cone Printer Corporation,Dynamic Markets Analyst,waiting_for_interview
531,2022-05-24T11:41:48.156415,Shea Tanika,+14321794795,Shea.Tanika@msn.cc,Cone Printer Corporation,Dynamic Markets Analyst,offer_sent
532,2022-05-08T13:29:26.156594,Modesty Stacie,0017046453719,Modesty.Stacie@hotmail.cc,Cone Printer Corporation,Dynamic Markets Analyst,applied
533,2022-05-17T08:37:42.156585,Modesty Stacie,0017046453719,Modesty.Stacie@hotmail.cc,Cone Printer Corporation,Dynamic Markets Analyst,waiting_for_interview
534,2022-05-18T13:03:44.156588,Modesty Stacie,0017046453719,Modesty.Stacie@hotmail.cc,Cone Printer Corporation,Dynamic Markets Analyst,offer_sent
535,2022-05-21T13:44:25.156591,Modesty Stacie,0017046453719,Modesty.Stacie@hotmail.cc,Cone Printer Corporation,Dynamic Markets Analyst,hired
536,2022-05-11T08:58:36.156887,Ianthe Mariam,0014036018065,Ianthe.Mariam@att.cc,Cone Printer Corporation,Dynamic Markets Analyst,applied
537,2022-04-27T10:32:32.147690,Shivani Madison,+14624020592,Shivani.Madison@gmail.cc,Cone Printer Corporation,Future Operations Architect,applied
538,2022-04-29T11:28:58.147717,Shivani Madison,+14624020592,Shivani.Madison@gmail.cc,Cone Printer Corporation,Future Operations Architect,waiting_for_interview
539,2022-05-04T14:32:28.147670,Shivani Madison,+14624020592,Shivani.Madison@gmail.cc,Cone Printer Corporation,Future Operations Architect,offer_sent
540,2022-05-10T13:47:06.147681,Shivani Madison,+14624020592,Shivani.Madison@gmail.cc,Cone Printer Corporation,Future Operations Architect,hired
541,2022-05-16T11:17:08.147972,Georgia Petra,+14527000652,Georgia.Petra@sbcglobal.cc,Cone Printer Corporation,Future Operations Architect,applied
542,2022-05-03T12:47:21.148775,Lindsey Lorrie,+16601783114,Lindsey.Lorrie@sbcglobalcc,Cone Printer Corporation,Future Operations Architect,applied
543,2022-05-05T09:20:10.148766,Lindsey Lorrie,+16601783114,Lindsey.Lorrie@sbcglobalcc,Cone Printer Corporation,Future Operations Architect,waiting_for_interview
544,2022-05-10T11:58:49.148755,Lindsey Lorrie,+16601783114,Lindsey.Lorrie@sbcglobalcc,Cone Printer Corporation,Future Operations Architect,disqualified
545,2022-05-07T12:37:40.152060,Peace Anika,2390399984,Peace.Anika@gmail.net,Cone Printer Corporation,Future Operations Architect,applied
546,2022-05-10T12:42:46.152049,Peace Anika,2390399984,Peace.Anika@gmail.net,Cone Printer Corporation,Future Operations Architect,waiting_for_interview
547,2022-05-11T12:02:01.152079,Peace Anika,2390399984,Peace.Anika@gmail.net,Cone Printer Corporation,Future Operations Architect,offer_sent
548,2022-05-24T08:55:53.152070,Peace Anika,2390399984,Peace.Anika@gmail.net,Cone Printer Corporation,Future Operations Architect,hired
549,2022-05-06T09:01:11.153734,Jemma Allison,2327232371,Jemma.Allison@att.biz,Cone Printer Corporation,Future Operations Architect,applied
